region,year,chinook_salmon,sockeye_salmon,coho_salmon,pink_salmon,chum_salmon,source,total_salmon,observation_id,source_cor,mgmt_area,area_class,lon,lat
KOD,1894,0,3830,0,0,0,regional,3830,1617,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1894,0,3830,0,0,0,local,3830,1617,local,Kodiak Management Area,mgmtArea,-152.5,57.5
BRB,1894,11,1235,47,0,0,local,1293,1618,local,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1894,11,1235,47,0,0,individual,1293,1618,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1894,11,1235,47,0,0,regional,1293,1618,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
PWS,1894,8,710,17,0,0,regional,735,1619,regional,Prince William Sound Subarea,subarea,-148,60.8
CHG,1894,0,600,0,0,0,local,600,1620,local,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1894,0,600,0,0,0,regional,600,1620,regional,Chignik Management Area,mgmtArea,-158.5,56.3
CKI,1894,16,407,19,0,0,regional,442,1621,regional,Cook Inlet Management Area,mgmtArea,-151,60
CKI,1894,16,407,19,0,0,individual,442,1621,individual,Cook Inlet Management Area,mgmtArea,-151,60
CKI,1894,16,407,19,0,0,local,442,1621,local,Cook Inlet Management Area,mgmtArea,-151,60
NSE,1894,7,349,11,0,0,local,367,1622,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1894,7,349,11,0,0,individual,367,1622,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
SSE,1894,0,253,5,529,0,regional,787,1623,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
GSE,1894,6,117,331,0,0,regional,454,1624,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1894,6,117,331,0,0,local,454,1624,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1894,6,117,331,0,0,individual,454,1624,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
KOD,1893,0,3245,0,0,0,regional,3245,1625,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
BRB,1893,44,940,74,0,0,regional,1058,1626,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1893,44,940,74,0,0,individual,1058,1626,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1893,44,940,74,0,0,local,1058,1626,local,Bristol Bay Management Area,mgmtArea,-158,58.5
PWS,1893,9,793,72,0,0,individual,874,1627,individual,Prince William Sound Subarea,subarea,-148,60.8
CHG,1893,0,600,64,0,0,local,664,1628,local,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1893,0,600,64,0,0,individual,664,1628,individual,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1893,0,600,64,0,0,regional,664,1628,regional,Chignik Management Area,mgmtArea,-158.5,56.3
NSE,1893,0,428,0,0,0,individual,428,1629,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
SSE,1893,0,189,1,187,0,regional,377,1630,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1893,0,189,1,187,0,local,377,1630,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1893,0,189,1,187,0,individual,377,1630,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
CKI,1893,30,170,34,0,0,regional,234,1631,regional,Cook Inlet Management Area,mgmtArea,-151,60
GSE,1893,6,127,256,0,0,individual,389,1632,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
KOD,1892,0,3126,0,0,0,local,3126,1633,local,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1892,0,3126,0,0,0,regional,3126,1633,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
NSE,1892,0,578,5,0,0,local,583,1634,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1892,0,578,5,0,0,individual,583,1634,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1892,0,578,5,0,0,regional,583,1634,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
CHG,1892,0,522,0,0,0,individual,522,1635,individual,Chignik Management Area,mgmtArea,-158.5,56.3
SSE,1892,0,207,11,8,0,local,226,1636,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
GSE,1892,0,0,0,0,0,individual,0,1637,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
PWS,1892,0,0,0,0,0,individual,0,1638,individual,Prince William Sound Subarea,subarea,-148,60.8
PWS,1892,0,0,0,0,0,regional,0,1638,regional,Prince William Sound Subarea,subarea,-148,60.8
PWS,1892,0,0,0,0,0,local,0,1638,local,Prince William Sound Subarea,subarea,-148,60.8
BRB,1892,0,0,0,0,0,local,0,1639,local,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1892,0,0,0,0,0,individual,0,1639,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1892,0,0,0,0,0,regional,0,1639,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1891,0,3846,0,0,0,regional,3846,1640,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
CHG,1891,0,775,0,0,0,regional,775,1641,regional,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1891,0,775,0,0,0,local,775,1641,local,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1891,0,775,0,0,0,individual,775,1641,individual,Chignik Management Area,mgmtArea,-158.5,56.3
PWS,1891,6,711,0,0,0,individual,717,1642,individual,Prince William Sound Subarea,subarea,-148,60.8
NSE,1891,0,670,0,0,0,individual,670,1643,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
SSE,1891,0,274,24,0,0,local,298,1644,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
GSE,1891,0,0,0,0,0,regional,0,1645,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1891,0,0,0,0,0,individual,0,1645,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BRB,1891,0,0,0,0,0,individual,0,1646,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1891,0,0,0,0,0,regional,0,1646,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1891,0,0,0,0,0,local,0,1646,local,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1890,0,3593,0,0,0,regional,3593,1647,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1890,0,3593,0,0,0,individual,3593,1647,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
NSE,1890,0,636,2,0,0,local,638,1648,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
CHG,1890,0,453,0,0,0,regional,453,1649,regional,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1890,0,453,0,0,0,local,453,1649,local,Chignik Management Area,mgmtArea,-158.5,56.3
PWS,1890,5,411,0,0,0,individual,416,1650,individual,Prince William Sound Subarea,subarea,-148,60.8
SSE,1890,0,251,42,0,0,local,293,1651,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1890,0,251,42,0,0,individual,293,1651,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1890,0,251,42,0,0,regional,293,1651,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
GSE,1890,0,0,0,0,0,local,0,1652,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BRB,1890,0,0,0,0,0,individual,0,1653,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1890,0,0,0,0,0,local,0,1653,local,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1889,0,3755,0,0,0,individual,3755,1654,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1889,0,3755,0,0,0,local,3755,1654,local,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1889,0,3755,0,0,0,regional,3755,1654,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
CHG,1889,0,560,0,0,0,individual,560,1655,individual,Chignik Management Area,mgmtArea,-158.5,56.3
NSE,1889,0,557,0,0,0,regional,557,1656,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1889,0,557,0,0,0,individual,557,1656,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
PWS,1889,0,243,0,0,0,regional,243,1657,regional,Prince William Sound Subarea,subarea,-148,60.8
SSE,1889,0,182,11,92,0,local,285,1658,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1889,0,182,11,92,0,regional,285,1658,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
GSE,1889,0,0,0,0,0,regional,0,1659,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1889,0,0,0,0,0,individual,0,1659,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BRB,1889,0,0,0,0,0,local,0,1660,local,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1889,0,0,0,0,0,regional,0,1660,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1889,0,0,0,0,0,individual,0,1660,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1888,0,2781,0,0,0,regional,2781,1661,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
SSE,1888,0,224,16,0,0,local,240,1662,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1888,0,224,16,0,0,regional,240,1662,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1888,0,224,16,0,0,individual,240,1662,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
NSE,1888,0,212,0,0,NA,regional,212,1663,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
CHG,1888,0,13,0,0,0,individual,13,1664,individual,Chignik Management Area,mgmtArea,-158.5,56.3
GSE,1888,0,0,0,0,0,individual,0,1665,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1888,0,0,0,0,0,local,0,1665,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1888,0,0,0,0,0,regional,0,1665,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BRB,1888,0,0,0,0,0,regional,0,1666,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1888,0,0,0,0,0,local,0,1666,local,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1888,0,0,0,0,0,individual,0,1666,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1887,0,1005,0,0,0,individual,1005,1667,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1887,0,1005,0,0,0,local,1005,1667,local,Kodiak Management Area,mgmtArea,-152.5,57.5
SSE,1887,0,155,0,0,0,regional,155,1668,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1887,0,155,0,0,0,individual,155,1668,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1887,0,155,0,0,0,local,155,1668,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
NSE,1887,0,143,0,0,NA,individual,143,1669,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1887,0,143,0,0,NA,regional,143,1669,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
GSE,1887,0,0,0,0,0,individual,0,1670,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1887,0,0,0,0,0,regional,0,1670,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1887,0,0,0,0,0,local,0,1670,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BRB,1887,0,0,NA,NA,0,local,0,1671,local,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1886,0,646,0,0,0,regional,646,1672,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1886,0,646,0,0,0,local,646,1672,local,Kodiak Management Area,mgmtArea,-152.5,57.5
NSE,1886,0,113,0,0,0,individual,113,1673,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
SSE,1886,0,5,0,0,0,individual,5,1674,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1886,0,5,0,0,0,local,5,1674,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1886,0,5,0,0,0,regional,5,1674,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
GSE,1886,0,0,0,0,0,regional,0,1675,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1886,0,0,0,0,0,individual,0,1675,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BRB,1886,0,0,0,0,0,regional,0,1676,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1886,0,0,0,0,0,local,0,1676,local,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1886,0,0,0,0,0,individual,0,1676,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1885,0,469,0,0,0,regional,469,1677,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1885,0,469,0,0,0,local,469,1677,local,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1885,0,469,0,0,0,individual,469,1677,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
NSE,1885,0,26,0,0,0,individual,26,1678,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1885,0,26,0,0,0,local,26,1678,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1885,0,26,0,0,0,regional,26,1678,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
GSE,1885,0,0,0,0,0,individual,0,1679,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BRB,1885,0,0,0,0,0,individual,0,1680,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1884,0,282,0,0,0,local,282,1681,local,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1884,0,282,0,0,0,regional,282,1681,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
NSE,1884,0,143,0,0,0,individual,143,1682,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1884,0,143,0,0,0,regional,143,1682,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1884,0,143,0,0,0,local,143,1682,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
GSE,1884,0,0,0,0,0,individual,0,1683,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1884,0,0,0,0,0,regional,0,1683,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1884,0,0,0,0,0,local,0,1683,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BRB,1884,0,0,0,0,0,local,0,1684,local,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1884,0,0,0,0,0,regional,0,1684,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1883,0,189,0,0,0,regional,189,1685,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1883,0,189,0,0,0,local,189,1685,local,Kodiak Management Area,mgmtArea,-152.5,57.5
NSE,1883,0,108,0,0,0,individual,108,1686,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
GSE,1883,0,0,0,0,0,local,0,1687,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
KOD,1882,0,59,0,0,0,regional,59,1688,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1882,0,59,0,0,0,local,59,1688,local,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1882,0,59,0,0,0,individual,59,1688,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
GSE,1882,0,0,0,0,0,individual,0,1689,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1881,0,0,0,0,0,local,0,1690,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1881,0,0,0,0,0,individual,0,1690,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1880,0,0,0,0,0,local,0,1691,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1879,0,0,0,0,0,local,0,1692,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1879,0,0,0,0,0,regional,0,1692,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1879,0,0,0,0,0,individual,0,1692,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1878,0,0,0,0,0,individ,0,1693,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BRB,1997,77,12159,50,0,318,individual,12604,1694,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1997,77,12159,50,0,318,regional,12604,1694,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1997,77,12159,50,0,318,local,12604,1694,local,Bristol Bay Management Area,mgmtArea,-158,58.5
CKI,1997,15,4450,164,2886,110,individual,7625,1695,individual,Cook Inlet Management Area,mgmtArea,-151,60
CKI,1997,15,4450,164,2886,110,regional,7625,1695,regional,Cook Inlet Management Area,mgmtArea,-151,60
CKI,1997,15,4450,164,2886,110,local,7625,1695,local,Cook Inlet Management Area,mgmtArea,-151,60
COP,1997,53,2986,19,8,2,individual,3068,1696,individual,Copper River Subarea,subarea,-145,60.5
COP,1997,53,2986,19,8,2,local,3068,1696,local,Copper River Subarea,subarea,-145,60.5
COP,1997,53,2986,19,8,2,regional,3068,1696,regional,Copper River Subarea,subarea,-145,60.5
KOD,1997,19,2506,381,11035,520,regional,14461,1697,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1997,19,2506,381,11035,520,individual,14461,1697,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1997,19,2506,381,11035,520,local,14461,1697,local,Kodiak Management Area,mgmtArea,-152.5,57.5
SOP,1997,8,2282,116,2321,628,local,5355,1698,local,South Peninsula Subarea,subarea,-162,54.5
NOP,1997,10,2155,95,51,97,individual,2408,1699,individual,NorthPeninsual Subarea,subarea,-159,56.5
NOP,1997,10,2155,95,51,97,regional,2408,1699,regional,NorthPeninsual Subarea,subarea,-159,56.5
NOP,1997,10,2155,95,51,97,local,2408,1699,local,NorthPeninsual Subarea,subarea,-159,56.5
SSE,1997,38,2012,540,15298,5348,individual,23236,1700,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1997,38,2012,540,15298,5348,local,23236,1700,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1997,38,2012,540,15298,5348,regional,23236,1700,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
PWS,1997,1,1167,64,25828,2225,local,29285,1701,local,Prince William Sound Subarea,subarea,-148,60.8
PWS,1997,1,1167,64,25828,2225,individual,29285,1701,individual,Prince William Sound Subarea,subarea,-148,60.8
PWS,1997,1,1167,64,25828,2225,regional,29285,1701,regional,Prince William Sound Subarea,subarea,-148,60.8
CHG,1997,3,770,91,844,156,local,1864,1702,local,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1997,3,770,91,844,156,regional,1864,1702,regional,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1997,3,770,91,844,156,individual,1864,1702,individual,Chignik Management Area,mgmtArea,-158.5,56.3
NSE,1997,256,354,1034,13591,6441,regional,21676,1703,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1997,256,354,1034,13591,6441,local,21676,1703,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1997,256,354,1034,13591,6441,individual,21676,1703,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
KSK,1997,48,124,168,0,68,local,408,1704,local,Kuskokwim Management Area,mgmtArea,-161.5,60
YAK,1997,7,111,401,95,1,individual,615,1705,individual,Yakutat,mgmtArea,-140,59.5
YAK,1997,7,111,401,95,1,regional,615,1705,regional,Yakutat,mgmtArea,-140,59.5
YAK,1997,7,111,401,95,1,local,615,1705,local,Yakutat,mgmtArea,-140,59.5
BER,1997,0,10,0,0,0,regional,10,1706,regional,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
BER,1997,0,10,0,0,0,local,10,1706,local,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
BER,1997,0,10,0,0,0,individual,10,1706,individual,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
NRS,1997,13,0,32,0,34,local,79,1707,local,Norton Sound Management Area,mgmtArea,-162,64.5
NRS,1997,13,0,32,0,34,individual,79,1707,individual,Norton Sound Management Area,mgmtArea,-162,64.5
ALU,1997,0,0,NA,0,0,regional,0,1708,regional,Aleutian Islands Subarea,subarea,-170,53
BRB,1996,87,29592,125,38,827,individual,30669,1709,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1996,87,29592,125,38,827,regional,30669,1709,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1996,13,4970,202,3487,544,individual,9216,1710,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
CKI,1996,15,4376,336,696,167,regional,5590,1711,regional,Cook Inlet Management Area,mgmtArea,-151,60
CKI,1996,15,4376,336,696,167,individual,5590,1711,individual,Cook Inlet Management Area,mgmtArea,-151,60
CKI,1996,15,4376,336,696,167,local,5590,1711,local,Cook Inlet Management Area,mgmtArea,-151,60
COP,1996,58,2357,193,6,26,regional,2640,1712,regional,Copper River Subarea,subarea,-145,60.5
COP,1996,58,2357,193,6,26,local,2640,1712,local,Copper River Subarea,subarea,-145,60.5
COP,1996,58,2357,193,6,26,individual,2640,1712,individual,Copper River Subarea,subarea,-145,60.5
SSE,1996,24,2110,1173,53676,5605,regional,62588,1713,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1996,24,2110,1173,53676,5605,individual,62588,1713,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
CHG,1996,3,1958,193,189,121,local,2464,1714,local,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1996,3,1958,193,189,121,regional,2464,1714,regional,Chignik Management Area,mgmtArea,-158.5,56.3
NOP,1996,5,1911,157,54,68,individual,2195,1715,individual,NorthPeninsual Subarea,subarea,-159,56.5
NOP,1996,5,1911,157,54,68,regional,2195,1715,regional,NorthPeninsual Subarea,subarea,-159,56.5
SOP,1996,6,1543,293,2208,795,local,4845,1716,local,South Peninsula Subarea,subarea,-162,54.5
SOP,1996,6,1543,293,2208,795,individual,4845,1716,individual,South Peninsula Subarea,subarea,-162,54.5
PWS,1996,1,606,172,26042,2078,regional,28899,1717,regional,Prince William Sound Subarea,subarea,-148,60.8
PWS,1996,1,606,172,26042,2078,individual,28899,1717,individual,Prince William Sound Subarea,subarea,-148,60.8
NSE,1996,187,478,1492,10921,10459,individual,23537,1718,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1996,187,478,1492,10921,10459,regional,23537,1718,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
YAK,1996,10,209,492,32,3,regional,746,1719,regional,Yakutat,mgmtArea,-140,59.5
KSK,1996,23,123,1102,2,296,individual,1546,1720,individual,Kuskokwim Management Area,mgmtArea,-161.5,60
KSK,1996,23,123,1102,2,296,local,1546,1720,local,Kuskokwim Management Area,mgmtArea,-161.5,60
